Handle;Title;Body (HTML);Vendor;Product Category;Type;Tags;Published;Option1 Name;Option1 Value;Variant Grams;Variant Inventory Tracker;Variant Inventory Qty;Variant Inventory Policy;Variant Fulfillment Service;Variant Price;Variant Compare At Price;Variant Requires Shipping;Variant Taxable;Variant Barcode;Image Src;Image Position;Image Alt Text;Gift Card;SEO Title;SEO Description;Google Shopping / Google Product Category;Google Shopping / Gender;Google Shopping / Age Group;Google Shopping / MPN;Google Shopping / Condition;Google Shopping / Custom Product;Variant Image;Variant Weight Unit;Variant Tax Code;Cost per item;Included / United States;Price / United States;Compare At Price / United States;Included / International;Price / International;Compare At Price / International;status;Unnamed: 43
salomon-qst-106;;;;;;;True;;181;0;shopify;0;Deny;Manual;6020.0;8600.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_118.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_118.jpg;;;;;;;;;;;
salomon-qst-106;;;;;;;True;;189;0;shopify;0;Deny;Manual;6020.0;8600.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_188.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_188.jpg;;;;;;;;;;;
salomon-qst-blank-team;Salomon QST BLANK Team;Salomoon QST BLANK Team är småsyskon till QST BLANK och en komplett skida för unga friåkare som känner sig lika hemma i en snowpark som i pudersnö. Midjan på 92 mm (88 mm i kortare längder) gör att skidan flyter i djupsnö och är lätt att hantera vid freestyle-hopp. Rocker i spets och bakände underlättar baklängeslandningar och snabba svängar.;salomon;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Junior;;True;längd;128;0;shopify;47;Deny;Manual;2870.0;4100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_043.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_043.jpg;;;;;;;;;;Active;
salomon-qst-blank-team;;;;;;;True;;137;0;shopify;80;Deny;Manual;2870.0;4100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_146.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_146.jpg;;;;;;;;;;;
salomon-qst-blank-team;;;;;;;True;;146;0;shopify;0;Deny;Manual;2870.0;4100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_139.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_139.png;;;;;;;;;;;
salomon-qst-blank-team;;;;;;;True;;152;0;shopify;0;Deny;Manual;2870.0;4100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_101.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_101.jpg;;;;;;;;;;;
salomon-qst-lux-92;Salomon QST Lux 92;Allround favoritskida med fina egenskaper över hela berget som fått en fräsch uppdatering i form av ny tightare shape och en längre rockerprofil. Salomon QST Lux 92 passar till det mesta och är verkligen en modern allmountain/freeride skida för de som både vill åka preparerade pister och knädjup puder. Nyckeln till dess mångsidighet heter C/FX och är en väv av kolfiber och lin som löper längs hela skidans längd och kombinerar den lätta och livliga poppelkärnan perfekt med stötdämpning och kraft. Den 92 mm breda midjan på Salomon QST Lux 92 har också en dubbel sidewall under foten som ger ökat kantgrepp och maximal kraftöverföring.;salomon;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Allmountain;;True;längd;152;0;shopify;20;Deny;Manual;4410.0;6300.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_039.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_039.jpg;;;;;;;;;;Active;
salomon-qst-lux-92;;;;;;;True;;160;0;shopify;0;Deny;Manual;4410.0;6300.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_172.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_172.png;;;;;;;;;;;
salomon-qst-lux-92;;;;;;;True;;168;0;shopify;0;Deny;Manual;4410.0;6300.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_122.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_122.jpg;;;;;;;;;;;
salomon-qst-stella-106;Salomon QST Stella 106;En av våra absoluta favoriter efter vårens skidtester är definitivt den senaste versionen av Salomon QST Stella 106 som med sin eleganta och direktionella stil balanserar åkarens krav på både praktisk och rolig åkning fantastiskt fint. Den stora skillnaden till den här säsongen är en mer avsmalnande skärning där de bredaste punkterna sitter närmare mitten på skidan samt en längre rocker i både tip och tail vilket ger mer lekfullhet och smidighet. Med ett par Salomon QST Stella 106 tar du dig fram överallt och konstruktionen med en kolfiber och linförstärkt poppelkärna samt dubbla sidewalls ger maximalt med kantgrepp, kraft och stabilitet i förhållande till den låga vikten och manövrerbarheten.;salomon;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Allmountain;;True;längd;157;0;shopify;56;Deny;Manual;6020.0;8600.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_007.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_007.jpg;;;;;;;;;;Active;
salomon-qst-stella-106;;;;;;;True;;165;0;shopify;0;Deny;Manual;6020.0;8600.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_182.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_182.jpg;;;;;;;;;;;
salomon-qst-stella-106;;;;;;;True;;173;0;shopify;0;Deny;Manual;6020.0;8600.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_199.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_199.jpg;;;;;;;;;;;
salomon-qst-x;Salomon QST X;Salomons nya puderskida heter QST X och mäter 116 mm under foten. Ett par lagg som är precis lika sugna som du på puder. QST X släpps i ett fåtal exemplar redan nu. Äntligen ett X att älska,Franska Salomon senaste nyhet är ytterligare en modell till QST-linjen med freerideskidor. Den nya, feta skidan heter Salomon QST X och släpps i begränsad upplaga nu, men kommer att vara en del av det ordinarie sortimentet till nästa vinter 2024/2025.Kort sagt, QST X är 116 mm bred under pjäxan och en puderorienterad skida. QST X är byggd för att funka fint ihop med en Shift-bindning och turande, men är inte riktigt lika turorienterad som exempelvis denna vinterns nyhet QST Echo 106. QST X blandar designelement från Salomons nämnda lättare QST Echo 106 och deras tyngre, köttigare skida QST Blank, och lägger sedan till sina egna unika element.Från QST Echo 106 ärver QST X en lätt kärna av poppel- och karubaträ, samt en återvunnen färglad ABS-sidovägg. Från QST Blank och QST 106 lånar QST X skidan korkdämpning i tip och tail, såväl som Salomons Double Sidewall-konstruktion under foten.Jämfört med den 112 mm breda QST Blanken har QST X både mer rocker och längre radie 25 meter istället för Blanks 17 meter. Salomon-atleten Cody Townsend har varit en stor del i utvecklingen av denna nya skida.QST X är också lättare än sitt smalare syskon Blank. QST X väger in på 1900 gram per skida, jämfört med Blanks 2220 gram. Detta gör QST X lätt för sin storlek och därmed ett fint val för sidecountry och kortare turer.Sammanfattningsvis är QST X en puderorienterad skida som är lätt för sin storlek, rejält rolig rockerprofil och ett belag som får dig att tänka på tie dye, krönt av en logo som påminner om det vi alla behöver alltid: peace.;salomon;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Offpist;;True;längd;176;0;shopify;0;Deny;Manual;7070.0;10100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_103.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_103.jpg;;;;;;;;;;Active;
salomon-qst-x;;;;;;;True;;178;0;shopify;29;Deny;Manual;7070.0;10100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_021.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_021.jpg;;;;;;;;;;;
salomon-qst-x;;;;;;;True;;184;0;shopify;0;Deny;Manual;7070.0;10100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_042.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_042.jpg;;;;;;;;;;;
salomon-qst-x;;;;;;;True;;192;0;shopify;9;Deny;Manual;7070.0;10100.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_045.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_045.jpg;;;;;;;;;;;
salomon-slab-qst-blank;Salomon S/LAB QST Blank;Salomon S/LAB QST Blank 25/26 är valet för skidåkare som vill pusha sina gränser och dominera hela berget med stabilitet, kontroll och lekfullhet.Den nya generationen av freeride-legenden är här! S/LAB QST Blank, utvecklad tillsammans med unga atleter i Mountain Collective, tar hårdåkningsprestanda till en ny nivå. Med sin moderna form och mångsidiga 112 mm midja erbjuder denna skida oslagbar stabilitet och respons i alla typer av terräng.Funktioner112 mm midja för maximal stabilitet och kontroll i hög hastighetPerfekt för pist och hårdare underlag med starkt kantgrepp och stöd i tailenLång rocker och korkdämpning i tip och tail ger smidig och stabil åkning i puderKort svängradie för snabba kantbyten och smidig manövreringByggd för att hantera hopp, klippor och tight skogsåkning med lekfullhetSpecifikationerTyp: FreerideLängder: 170, 178, 186, 192 cmSnöförhållanden: Uppkörd snö, puder;salomon;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Offpist;;True;längd;178;0;shopify;97;Deny;Manual;9000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_209.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_209.jpg;;;;;;;;;;Active;
salomon-slab-qst-blank;;;;;;;True;;186;0;shopify;73;Deny;Manual;9000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_119.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_119.jpg;;;;;;;;;;;
salomon-slab-qst-blank;;;;;;;True;;192;0;shopify;46;Deny;Manual;9000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_038.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_038.jpg;;;;;;;;;;;
salomon-slab-qst-echo;Salomon S/LAB QST Echo;Salomon S/LAB QST Echo 25/26 är valet för topptursåkare som vill kombinera lätthet på vägen upp med kraft, kontroll och åkglädje på vägen ner.Denna high-performance skida är utvecklad i Salomons legendariska S/LAB och bygger på QST-seriens beprövade freeride-DNA – nu med lättare material, miljösmartare konstruktion och ännu bättre balans mellan uppför och utför. Med 106 mm midja, progressiv rocker och en vridstyv kolfiberförstärkt träkärna är QST Echo redo för både långa turer, djupa puderåk och teknisk terräng.Funktioner106 mm midja ger en perfekt balans mellan flyt i puder och kantgrepp i hård snöKolfiberförstärkt karuba-kärna för låg vikt och stabil känsla i fartGlossy top sheet – tålig och stilren finish som tål slitage från stighudar och ryggsäckFull sidewall-konstruktion för kraftöverföring och kontroll i teknisk terrängHållbarare materialval med återvunnet innehåll och naturliga fibrerSpecifikationerTyp: Touring / FreerideLängder: 157, 165, 173, 181, 189 cmSnöförhållanden: All mountain, puder, vårsnö, teknisk alpin terrängRadie: 16–20 m beroende på längdVikt per skida: 1530 g (157 cm) till 1940 g (189 cm)Artikelnummer: L47826200+Salomon S/LAB QST Echo 25/26 passar avancerade skidåkare som prioriterar låg vikt på uppvägen men vägrar kompromissa med åkglädjen på nervägen!;salomon;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Allmountain;;True;längd;173;0;shopify;55;Deny;Manual;8500.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_024.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_024.jpg;;;;;;;;;;Active;
scott-explorair-92-lt;Scott Explorair 92 LT;Scott Explorair 92 LT 24/25 utmärker sig som ett par skidor som förenar lättvikt med hög prestanda för alpina äventyr. Den aerodynamiska designen och den hållbara konstruktionen säkerställer en smidig upplevelse i backarna, vilket lockar entusiaster av vinterturism. Skidorna är optimerade för touring och garanterar tillförlitlighet i varierande snöförhållanden, vilket, tack vare det lätta materialvalet, minskar trötthet under långa dagar i bergen. Den robusta konstruktionen med förstklassiga material ger exceptionell hållbarhet utan att kompromissa med den totala vikten, vilket underlättar transport och hantering. Dessutom säkerställer designen både prestanda och komfort, vilket gör Explorair 92 LT 24/25 till ett idealiskt val för skidåkare som söker äventyr och stabilitet när de utforskar alpina miljöer.;scott;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Toppturs;;True;längd;163;0;shopify;10;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_179.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_179.jpg;;;;;;;;;;Active;
scott-explorair-92-lt;;;;;;;True;;172;0;shopify;0;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_075.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_075.jpg;;;;;;;;;;;
scott-explorair-92-lt;;;;;;;True;;181;0;shopify;83;Deny;Manual;5949.0;8499.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_061.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_061.jpg;;;;;;;;;;;
scott-pure-100-tour;Scott Pure 100 Tour;SCOTT Pure Tour 100 är en suverän allround lösning: lekfull nog att användas varje dag, lätt nog för touring och formad för freeride. Du har allt-i-ett! Med dess kortare radie, längre rocker och ny spetsform, den har det hemliga receptet för mångsidighet. Introducerar en ny generation skidor, den har en helt ny hållbar konstruktion med hjälp av linfiber för smidig flex och poppel för pop.Specifikationer:170/178/186Nos/Midja/Bak (mm) 133-100-122 -186cmVikt (g) 1550g 186cmSkärningsradie SCOTT 3D 18m/186;scott;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Toppturs;;True;längd;170;0;shopify;99;Deny;Manual;5399.0;8999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_040.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_040.jpg;;;;;;;;;;Active;
scott-pure-100-tour;;;;;;;True;;178;0;shopify;44;Deny;Manual;5399.0;8999.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_163.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_163.jpg;;;;;;;;;;;
scott-sea-108;Scott Sea 108;Scott Sea 108 24/25 är skapad för avancerade skidåkare som söker utmaningar både utanför och på preparerade pister. Trots en bredd på 108 mm under foten möjliggör den smidiga och lekfulla övergångar tack vare dess dynamiska kantteknologi. Med en kärna av noggrant laminerade träslag erbjuds en perfekt balans mellan styrka och flexibilitet. Titanalförstärkningen, känd för sin vridstyvhet och hållbarhet, förstärker stabiliteten vid höga hastigheter, och glasfiberkomponenterna bidrar till justerbar flexibilitet och förbättrad torsionsstabilitet.Med sin Rocker Camber Rocker-profil ger skidan ett effektivt grepp på hårt underlag och förenklar svängarna. Den exklusiva 3D Rocker-teknologin i spets och bakdel gör kantövergångar smidiga och maximalt lekfulla i alla terränger. Konstruktionen med sidoväggar och ett tätningslager av PU stärker hållbarheten och stabiliteten vid hög fart. För den erfarne åkaren som söker en dynamisk och robust skidupplevelse erbjuder Scott Sea 108 24/25 oöverträffad prestanda för både freeride och offpist.;scott;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Allmountain;;True;längd;168;0;shopify;0;Deny;Manual;6089.0;8699.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_028.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_028.jpg;;;;;;;;;;Active;
scott-sea-108;;;;;;;True;;176;0;shopify;25;Deny;Manual;6089.0;8699.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_124.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_124.jpg;;;;;;;;;;;
scott-sea-108;;;;;;;True;;184;0;shopify;73;Deny;Manual;6089.0;8699.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_079.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_079.jpg;;;;;;;;;;;
scott-sea-108;;;;;;;True;;192;0;shopify;0;Deny;Manual;6089.0;8699.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_155.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_155.jpg;;;;;;;;;;;
stckli-laser-mx;Stöckli Laser MX;Som en skidmodell som är särskilt utvecklad för avancerade kvinnliga åkare, erbjuder Stöckli Laser MX + MC11 24/25 enastående hastighet, precision och manövrerbarhet. Skidan är utrustad med innovativ teknik och en lätt konstruktion, vilket förbättrar åkupplevelsen.Den eleganta designen, som är noggrant anpassad för kvinnliga skidåkare, fokuserar både på estetik och hög prestanda, vilket gör den perfekt för utmanande förhållanden.Med en avancerad kombination av Adaptive Contact Length (ACL), vilken maximerar kantgreppet och stabiliteten under svängar, och Softflex som erbjuder en flexkurva specifikt anpassad för kvinnor, levererar skidan en dynamisk och bekväm åkning. Solid Metal Edge Light reducerar vikten och förlänger skidlängden samtidigt som Turtle Grip och Tail Rocker ger en distinkt elegant yta och optimerat grepp vid edgning.Prestandan är utmärkt när det gäller kontroll och smidighet, särskilt vid högre hastigheter, vilket säkerställer en jämn och responsiv åkupplevelse. Konstruktionen med lättviktsmaterial och Sandwich System Construction ger både hållbarhet och hög prestanda, medan den polyamidbelagda ytan bidrar med en slitstark och elegant finish.Stöckli Laser MX + MC11 24/25 förkroppsligar en harmonisk balans mellan estetik och teknologiska framsteg, vilket gör den idealisk för kvinnliga skidåkare som vill pressa sina gränser och uppnå maximal njutning på snön.;Stöckli;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Pist;;True;längd;152;0;shopify;64;Deny;Manual;17000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_009.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_009.png;;;;;;;;;;Active;
stckli-laser-mx;;;;;;;True;;158;0;shopify;66;Deny;Manual;17000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_070.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_070.jpg;;;;;;;;;;;
stckli-laser-mx;;;;;;;True;;164;0;shopify;21;Deny;Manual;17000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_107.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_107.jpg;;;;;;;;;;;
stckli-laser-sc-orea-inkl-srt12-sp;Stöckli Laser SC Orea inkl. SRT12 SP;En exklusivare och mer mångsidig pistskida är nog svår att hitta, med Stöckli Laser SC Orea kan du åka långa svängar och korta svängar, fort och långsamt. I pisten finns det finns det inga begränsningar och SCn levererar alltid sportig och komfortabel åkning oavsett underlag. Konstruktionen är optimerad efter de olika längderna vilket medför att de kortare längderna är lite lättare och mjukare än de längre längderna och skidans dynamik bli på så sätt lättare att anpassa efter åkarens fysik. Stöckli Laser SC är byggd med en solid träkärna i en sandwich konstruktion med Phenol sidewalls för maximerad kraftöverföring, trygghet och stabilitet. Till det har man adderat dubbla lager titanal som är utskurna i en S-form i tip och tail för att mjuka upp flexen där för mjukare ingångar på sväng men samtidigt behålla kraften under foten och extra tjocka stålkanter för längre livslängd.Orea är en lyxigare specialdesign av den vanligt Laser SC. Färgerna, det unika toppskiktet - som består av två olika ytor - och de eleganta detaljerna i bambu ger skidan ett förstklassigt utseende, tillräckligt för att höja pulsen hos alla skidfantaster.Stöckli Laser SC Orea kommer med en förmonterad Speed Plate samt en lättjusterad och smidig SRT bindning.Specifikationer:Längd | Dimension | Radie149 | 123 72 104 | 11.1156 | 123 72 104 | 12.3163 | 123 72 104 | 13.5170 | 123 72 104 | 14.9177 | 123 72 104 | 16.2BASE BEVEL: 1.0° SIDE BEVEL: 2.0°;Stöckli;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Pist;;True;längd;163;0;shopify;0;Deny;Manual;16450.0;23500.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_019.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_019.jpg;;;;;;;;;;Active;
stckli-laser-sc-orea-inkl-srt12-sp;;;;;;;True;;170;0;shopify;76;Deny;Manual;16450.0;23500.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_093.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_093.jpg;;;;;;;;;;;
stckli-laser-sc-orea-inkl-srt12-sp;;;;;;;True;;177;0;shopify;0;Deny;Manual;16450.0;23500.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_087.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_087.jpg;;;;;;;;;;;
stckli-laser-sc-orea-inkl-srt12-sp;;;;;;;True;;156;0;shopify;0;Deny;Manual;16450.0;23500.0;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_127.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_127.jpg;;;;;;;;;;;
stckli-laser-wrt-wrt-12-gw;Stöckli Laser WRT + WRT 12 GW;Stöckli Laser WRT + WRT 12 GW 24/25, som är optimalt utformad för avancerade skidåkare, erbjuder marknadens högsta prestanda. Eftersom skidorna har utvecklats med 20% lägre vikt och 20% högre styvhet tack vare kolfiber, får du en otroligt kraftfull och stabil åkupplevelse. Dessa skidor, som har modifierats för maximal acceleration under svängarna, bidrar också till snabbare övergångar och dynamiska prestationer.När kraftöverföringen är optimal, får du ökad kontroll och precision på snön. Eftersom bindningarna kan justeras individuellt framåt eller bakåt, kan du skräddarsy din passform för en mer personlig åkning. Denna flexibla anpassning gör det möjligt att hitta en balans som passar just din åkstil.Dessutom har WRT 12 GW-bindningarna ett DIN-intervall på 4-12 och är kompatibla med GripWalk-sulor, vilket ger en bekvämare och säkrare förbindelse mellan dina pjäxor och skidor. Båda faktorerna, tillsammans med perfekt kraftöverföring och kvalitet i toppklass, säkerställer att varje sväng känns precis som du tänkt dig.Avancerade detaljer, som lägre vikt och högre hållbarhet, gör dessa skidor oslagbara för dem som strävar efter högsta prestanda. När du kombinerar dessa egenskaper med enastående accelerationsförmåga och smidighet, blir Stöckli Laser WRT + WRT 12 GW 24/25 ditt självklara val för en överlägsen skidupplevelse.;Stöckli;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Pist;;True;längd;158;0;shopify;0;Deny;Manual;21000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_114.png;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_114.png;;;;;;;;;;Active;
stckli-laser-wrt-wrt-12-gw;;;;;;;True;;166;0;shopify;0;Deny;Manual;21000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_166.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_166.jpg;;;;;;;;;;;
stckli-laser-wrt-wrt-12-gw;;;;;;;True;;172;0;shopify;94;Deny;Manual;21000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_115.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_115.jpg;;;;;;;;;;;
stckli-laser-wrt-wrt-12-gw;;;;;;;True;;178;0;shopify;54;Deny;Manual;21000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_014.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_014.jpg;;;;;;;;;;;
stckli-laser-wrt-pro-wrt-12-gw;Stöckli Laser WRT Pro + WRT 12 GW;Stöckli Laser WRT Pro med bidningen WRT 12 GW 24/25 erbjuder överlägsen prestanda och precision genom sin avancerade teknologi och anpassningsbara design. Skidorna är utvecklade med en kärna av högkvalitativt trä, vilket ger dem en perfekt balans mellan styrka och lätthet. Ett speciellt lager av titanal förbättrar stabiliteten och ger enastående kantgrepp, vilket gör dem utmärkta för aggressiv åkning på både preparerade pister och i tuffare terräng.Tack vare sin innovativa konstruktion, inklusive extra förstärkning i stålkantens kontaktområde, får du exceptionell kontroll och smidighet. Kombinationen av dessa material och hantverk säkerställer att varje åktur blir en sömlös och kraftfull upplevelse, samtidigt som de behåller sin hållbarhet under tuffa förhållanden. Den dynamiska designen och noggrant utformade kurvaturen maximerar din hastighet och precision, vilket gör att du alltid kan känna dig trygg i varje sväng.Genom att integrera moderna teknologier, såsom en precisionsanpassad profil och vibrationsdämpande filter, levererar Stöckli Laser WRT Pro en åkkänsla som är både smidig och responsiv. Dessa egenskaper förklarar varför skidorna är ett utmärkt val för både professionella skidåkare och entusiaster som kräver det bästa av sin utrustning. Deras pålitlighet och innovation gör dem oumbärliga för alla som söker överlägsen prestanda och kontroll i vinterlandskapet.;Stöckli;Sporting Goods > Outdoor Recreation > Winter Sports & Activities > Skiing & Snowboarding > Skis;Pist;;True;längd;158;0;shopify;0;Deny;Manual;23000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_126.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_126.jpg;;;;;;;;;;Active;
stckli-laser-wrt-pro-wrt-12-gw;;;;;;;True;;166;0;shopify;69;Deny;Manual;23000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_137.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_137.jpg;;;;;;;;;;;
stckli-laser-wrt-pro-wrt-12-gw;;;;;;;True;;172;0;shopify;86;Deny;Manual;23000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_044.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_044.jpg;;;;;;;;;;;
stckli-laser-wrt-pro-wrt-12-gw;;;;;;;True;;178;0;shopify;32;Deny;Manual;23000.0;;False;True;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_169.jpg;;;;;;;;;;;;https://cdn.shopify.com/s/files/1/0947/3435/2707/files/unique_169.jpg;;;;;;;;;;;
